,tenure,Churn,Contract,InternetService,SeniorCitizen,PaymentMethod,MonthlyCharges,ChurnEncode,SeniorCitizenEncode
4345,2,No,Month-to-month,DSL,1,Credit card (automatic),56.55,No,Yes
4346,1,Yes,Month-to-month,DSL,1,Credit card (automatic),49.25,Yes,Yes
4347,15,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),68.6,No,No
4348,26,No,Month-to-month,Fiber optic,0,Credit card (automatic),69.05,No,No
4349,35,No,Two year,No,0,Credit card (automatic),19.7,No,No
4350,3,No,Month-to-month,No,0,Mailed check,20.05,No,No
4351,50,Yes,Month-to-month,Fiber optic,0,Electronic check,103.7,Yes,No
4352,42,No,Month-to-month,Fiber optic,0,Electronic check,94.4,No,No
4353,10,No,Month-to-month,DSL,0,Credit card (automatic),54.95,No,No
4354,61,No,One year,Fiber optic,0,Bank transfer (automatic),93.7,No,No
4355,68,No,Two year,Fiber optic,0,Credit card (automatic),110.25,No,No
4356,10,No,One year,Fiber optic,0,Electronic check,98.9,No,No
4357,65,Yes,One year,Fiber optic,0,Electronic check,89.75,Yes,No
4358,72,No,Two year,DSL,0,Bank transfer (automatic),80.45,No,No
4359,55,No,Month-to-month,Fiber optic,0,Electronic check,79.4,No,No
4360,1,Yes,Month-to-month,No,0,Mailed check,20.3,Yes,No
4361,7,No,Month-to-month,DSL,0,Bank transfer (automatic),62.8,No,No
4362,2,No,Month-to-month,Fiber optic,0,Mailed check,74.9,No,No
4363,9,No,Month-to-month,Fiber optic,0,Electronic check,74.85,No,No
4364,27,No,Two year,No,0,Credit card (automatic),25.85,No,No
4365,7,Yes,Month-to-month,Fiber optic,1,Electronic check,101.95,Yes,Yes
4366,64,No,Two year,DSL,0,Mailed check,68.3,No,No
4367,70,No,Two year,DSL,0,Bank transfer (automatic),48.4,No,No
4368,2,Yes,Month-to-month,Fiber optic,1,Electronic check,94.0,Yes,Yes
4369,67,No,Two year,Fiber optic,1,Electronic check,105.05,No,Yes
4370,45,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),89.3,Yes,No
4371,24,No,Two year,No,0,Credit card (automatic),25.15,No,No
4372,4,No,Two year,No,0,Credit card (automatic),19.5,No,No
4373,44,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),92.95,No,No
4374,72,No,Two year,No,0,Mailed check,20.7,No,No
4375,1,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),74.3,Yes,No
4376,66,No,Two year,No,0,Bank transfer (automatic),19.35,No,No
4377,1,Yes,Month-to-month,DSL,0,Mailed check,44.65,Yes,No
4378,13,Yes,Month-to-month,Fiber optic,0,Electronic check,84.05,Yes,No
4379,10,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),80.7,Yes,No
4380,65,No,Month-to-month,Fiber optic,1,Electronic check,104.35,No,Yes
4381,1,No,Month-to-month,No,0,Mailed check,19.55,No,No
4382,38,No,One year,DSL,0,Electronic check,74.05,No,No
4383,23,No,Two year,DSL,0,Mailed check,40.1,No,No
4384,10,No,One year,No,0,Mailed check,20.1,No,No
4385,4,Yes,Month-to-month,Fiber optic,0,Electronic check,101.7,Yes,No
4386,72,No,Two year,DSL,0,Credit card (automatic),83.55,No,No
4387,35,No,Month-to-month,DSL,0,Electronic check,56.85,No,No
4388,1,Yes,Month-to-month,No,0,Mailed check,20.4,Yes,No
4389,58,No,Two year,No,0,Credit card (automatic),19.55,No,No
4390,70,No,One year,Fiber optic,0,Electronic check,106.15,No,No
4391,38,No,One year,DSL,0,Credit card (automatic),78.95,No,No
4392,60,No,Month-to-month,DSL,0,Electronic check,49.75,No,No
4393,26,No,Month-to-month,Fiber optic,0,Credit card (automatic),92.4,No,No
4394,8,No,One year,DSL,0,Bank transfer (automatic),58.2,No,No
4395,41,Yes,One year,Fiber optic,0,Electronic check,102.6,Yes,No
4396,36,No,Month-to-month,Fiber optic,1,Credit card (automatic),91.95,No,Yes
4397,54,No,One year,DSL,1,Bank transfer (automatic),65.25,No,Yes
4398,71,Yes,Two year,Fiber optic,0,Bank transfer (automatic),106.0,Yes,No
4399,55,No,Month-to-month,Fiber optic,0,Electronic check,73.1,No,No
4400,72,No,Two year,DSL,0,Bank transfer (automatic),59.75,No,No
4401,3,Yes,Month-to-month,DSL,0,Mailed check,55.1,Yes,No
4402,54,No,Two year,DSL,0,Bank transfer (automatic),59.8,No,No
4403,72,No,Two year,Fiber optic,0,Bank transfer (automatic),116.6,No,No
4404,52,No,Two year,Fiber optic,0,Electronic check,109.3,No,No
4405,60,No,One year,Fiber optic,1,Bank transfer (automatic),101.4,No,Yes
4406,39,No,Month-to-month,DSL,0,Credit card (automatic),50.65,No,No
4407,15,No,One year,DSL,0,Mailed check,56.15,No,No
4408,69,Yes,Two year,Fiber optic,0,Bank transfer (automatic),106.5,Yes,No
4409,43,No,One year,No,0,Mailed check,19.2,No,No
4410,63,No,One year,DSL,1,Bank transfer (automatic),83.0,No,Yes
4411,2,No,Month-to-month,Fiber optic,1,Electronic check,70.1,No,Yes
4412,72,No,Two year,Fiber optic,0,Bank transfer (automatic),108.3,No,No
4413,32,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),91.05,Yes,No
4414,40,No,Two year,No,0,Credit card (automatic),25.25,No,No
4415,58,No,One year,DSL,0,Electronic check,45.35,No,No
4416,67,No,Two year,DSL,0,Electronic check,43.9,No,No
4417,51,Yes,Month-to-month,Fiber optic,1,Electronic check,77.5,Yes,Yes
4418,31,No,One year,DSL,0,Mailed check,79.3,No,No
4419,69,No,Month-to-month,Fiber optic,1,Credit card (automatic),84.9,No,Yes
4420,32,No,One year,Fiber optic,0,Electronic check,79.25,No,No
4421,21,No,Two year,DSL,0,Credit card (automatic),71.05,No,No
4422,52,No,One year,DSL,0,Electronic check,53.75,No,No
4423,72,No,Two year,No,0,Credit card (automatic),24.25,No,No
4424,72,Yes,Two year,DSL,0,Electronic check,54.2,Yes,No
4425,52,No,One year,DSL,0,Bank transfer (automatic),44.25,No,No
4426,41,No,One year,DSL,0,Bank transfer (automatic),50.05,No,No
4427,41,No,Two year,No,0,Mailed check,20.15,No,No
4428,6,Yes,Month-to-month,Fiber optic,0,Mailed check,69.25,Yes,No
4429,67,No,One year,DSL,0,Credit card (automatic),69.35,No,No
4430,16,No,Month-to-month,No,0,Mailed check,19.35,No,No
4431,17,No,Two year,No,0,Mailed check,19.15,No,No
4432,35,No,Month-to-month,DSL,0,Mailed check,61.0,No,No
4433,58,No,Two year,No,0,Credit card (automatic),20.5,No,No
4434,1,Yes,Month-to-month,DSL,0,Electronic check,50.5,Yes,No
4435,52,No,Two year,DSL,0,Mailed check,50.2,No,No
4436,70,No,Two year,DSL,0,Bank transfer (automatic),79.6,No,No
4437,19,No,Two year,No,0,Bank transfer (automatic),24.9,No,No
4438,1,Yes,Month-to-month,Fiber optic,1,Electronic check,74.4,Yes,Yes
4439,35,No,Month-to-month,Fiber optic,0,Electronic check,106.9,No,No
4440,32,No,Month-to-month,Fiber optic,0,Electronic check,101.35,No,No
4441,17,No,Month-to-month,DSL,0,Credit card (automatic),55.35,No,No
4442,67,No,One year,DSL,0,Credit card (automatic),50.55,No,No
4443,9,No,Month-to-month,No,0,Bank transfer (automatic),19.5,No,No
4444,31,Yes,One year,DSL,0,Mailed check,79.45,Yes,No
4445,4,No,Month-to-month,Fiber optic,0,Electronic check,90.65,No,No
4446,58,No,One year,Fiber optic,1,Bank transfer (automatic),89.85,No,Yes
4447,60,No,One year,DSL,0,Mailed check,79.0,No,No
4448,58,Yes,One year,Fiber optic,0,Electronic check,104.65,Yes,No
4449,1,No,Month-to-month,No,0,Mailed check,19.55,No,No
4450,27,No,Two year,No,0,Mailed check,19.9,No,No
4451,66,No,One year,Fiber optic,1,Electronic check,116.25,No,Yes
4452,15,No,Month-to-month,Fiber optic,0,Bank transfer (automatic),87.75,No,No
4453,47,Yes,Month-to-month,Fiber optic,1,Electronic check,100.05,Yes,Yes
4454,41,No,Month-to-month,Fiber optic,0,Credit card (automatic),81.3,No,No
4455,59,No,Month-to-month,DSL,0,Electronic check,44.3,No,No
4456,50,No,Two year,Fiber optic,0,Credit card (automatic),70.35,No,No
4457,17,No,One year,DSL,0,Credit card (automatic),44.45,No,No
4458,6,No,Month-to-month,DSL,0,Electronic check,49.15,No,No
4459,51,No,Month-to-month,DSL,1,Credit card (automatic),29.45,No,Yes
4460,44,Yes,Month-to-month,Fiber optic,0,Electronic check,100.55,Yes,No
4461,49,No,Month-to-month,Fiber optic,0,Credit card (automatic),85.3,No,No
4462,2,Yes,Month-to-month,Fiber optic,0,Electronic check,95.65,Yes,No
4463,59,No,One year,DSL,0,Mailed check,69.1,No,No
4464,50,No,Month-to-month,DSL,1,Bank transfer (automatic),70.35,No,Yes
4465,59,No,Two year,No,0,Mailed check,20.6,No,No
4466,18,No,Month-to-month,Fiber optic,0,Mailed check,74.15,No,No
4467,10,No,Month-to-month,Fiber optic,0,Electronic check,75.05,No,No
4468,14,No,One year,DSL,0,Electronic check,44.6,No,No
4469,35,No,Two year,No,0,Bank transfer (automatic),21.45,No,No
4470,8,No,One year,DSL,0,Mailed check,43.45,No,No
4471,18,No,One year,No,0,Bank transfer (automatic),20.05,No,No
4472,60,No,One year,Fiber optic,0,Bank transfer (automatic),94.15,No,No
4473,1,Yes,Month-to-month,Fiber optic,0,Electronic check,94.4,Yes,No
4474,6,No,Two year,No,0,Mailed check,19.55,No,No
4475,19,No,Month-to-month,DSL,0,Mailed check,75.9,No,No
4476,53,No,One year,DSL,0,Bank transfer (automatic),64.15,No,No
4477,72,No,Two year,Fiber optic,1,Bank transfer (automatic),109.55,No,Yes
4478,60,No,Two year,Fiber optic,0,Credit card (automatic),110.8,No,No
4479,1,Yes,Month-to-month,DSL,0,Credit card (automatic),55.0,Yes,No
4480,13,No,Month-to-month,DSL,0,Mailed check,53.45,No,No
4481,5,No,Month-to-month,Fiber optic,0,Credit card (automatic),69.95,No,No
4482,1,Yes,Month-to-month,Fiber optic,0,Electronic check,101.45,Yes,No
4483,13,No,Month-to-month,Fiber optic,0,Electronic check,97.0,No,No
4484,37,No,One year,DSL,0,Bank transfer (automatic),90.6,No,No
4485,64,No,Month-to-month,Fiber optic,0,Mailed check,73.55,No,No
4486,5,Yes,Month-to-month,DSL,0,Bank transfer (automatic),67.95,Yes,No
4487,61,No,Two year,Fiber optic,0,Bank transfer (automatic),94.35,No,No
4488,1,Yes,Month-to-month,Fiber optic,0,Electronic check,69.5,Yes,No
4489,1,Yes,Month-to-month,No,0,Mailed check,18.85,Yes,No
4490,26,No,One year,No,0,Mailed check,19.4,No,No
4491,1,Yes,Month-to-month,Fiber optic,0,Electronic check,69.2,Yes,No
4492,24,No,Two year,No,0,Mailed check,19.75,No,No
4493,17,No,One year,DSL,0,Electronic check,54.6,No,No
4494,26,No,Month-to-month,DSL,0,Mailed check,29.8,No,No
4495,1,Yes,Month-to-month,Fiber optic,0,Electronic check,69.65,Yes,No
4496,40,Yes,Month-to-month,Fiber optic,1,Electronic check,101.85,Yes,Yes
4497,52,No,Month-to-month,Fiber optic,0,Electronic check,103.05,No,No
4498,1,Yes,Month-to-month,Fiber optic,0,Electronic check,82.3,Yes,No
4499,1,No,Month-to-month,No,0,Mailed check,20.3,No,No
4500,21,No,Two year,DSL,0,Mailed check,35.1,No,No
4501,67,No,One year,Fiber optic,0,Bank transfer (automatic),105.7,No,No
4502,44,No,Month-to-month,DSL,0,Bank transfer (automatic),56.25,No,No
4503,70,No,One year,DSL,0,Electronic check,60.35,No,No
4504,3,Yes,Month-to-month,Fiber optic,0,Electronic check,79.25,Yes,No
4505,56,No,Two year,DSL,0,Bank transfer (automatic),59.8,No,No
4506,13,Yes,Month-to-month,Fiber optic,0,Electronic check,84.6,Yes,No
4507,58,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),93.4,Yes,No
4508,42,Yes,Month-to-month,Fiber optic,0,Electronic check,94.2,Yes,No
4509,1,Yes,Month-to-month,DSL,1,Electronic check,25.05,Yes,Yes
4510,46,No,Two year,Fiber optic,0,Mailed check,99.65,No,No
4511,63,No,Two year,DSL,0,Bank transfer (automatic),50.65,No,No
4512,11,No,Month-to-month,DSL,0,Electronic check,60.9,No,No
4513,15,No,Month-to-month,DSL,0,Bank transfer (automatic),59.65,No,No
4514,72,No,Two year,DSL,0,Electronic check,64.7,No,No
4515,29,Yes,Month-to-month,DSL,0,Credit card (automatic),25.1,Yes,No
4516,1,Yes,Month-to-month,DSL,0,Electronic check,48.95,Yes,No
4517,6,No,Month-to-month,DSL,0,Electronic check,54.85,No,No
4518,1,Yes,Month-to-month,DSL,0,Electronic check,45.3,Yes,No
4519,63,No,One year,Fiber optic,0,Electronic check,91.35,No,No
4520,2,Yes,Month-to-month,Fiber optic,0,Electronic check,85.85,Yes,No
4521,18,No,Two year,No,0,Mailed check,25.1,No,No
4522,43,No,Month-to-month,DSL,0,Bank transfer (automatic),34.0,No,No
4523,15,No,One year,DSL,0,Mailed check,45.9,No,No
4524,10,Yes,Month-to-month,Fiber optic,0,Electronic check,95.2,Yes,No
4525,55,No,Two year,No,0,Mailed check,20.5,No,No
4526,49,Yes,One year,Fiber optic,0,Bank transfer (automatic),100.6,Yes,No
4527,6,Yes,Month-to-month,DSL,0,Mailed check,55.3,Yes,No
4528,70,No,Two year,No,0,Credit card (automatic),20.35,No,No
4529,2,Yes,Month-to-month,Fiber optic,1,Mailed check,74.85,Yes,Yes
4530,63,No,One year,DSL,1,Bank transfer (automatic),36.1,No,Yes
4531,25,No,Month-to-month,DSL,0,Bank transfer (automatic),65.8,No,No
4532,18,No,One year,No,1,Bank transfer (automatic),20.35,No,Yes
4533,28,No,Month-to-month,Fiber optic,1,Electronic check,105.8,No,Yes
4534,53,No,One year,Fiber optic,1,Mailed check,96.75,No,Yes
4535,35,Yes,One year,Fiber optic,0,Bank transfer (automatic),102.35,Yes,No
4536,1,No,Month-to-month,DSL,0,Mailed check,24.4,No,No
4537,70,Yes,One year,Fiber optic,0,Credit card (automatic),115.65,Yes,No
4538,2,Yes,Month-to-month,Fiber optic,0,Electronic check,79.85,Yes,No
4539,26,No,Month-to-month,DSL,0,Electronic check,73.05,No,No
4540,34,No,One year,DSL,0,Electronic check,64.35,No,No
4541,19,No,Two year,No,0,Mailed check,20.5,No,No
4542,15,Yes,Month-to-month,Fiber optic,0,Mailed check,76.0,Yes,No
4543,62,No,One year,DSL,0,Credit card (automatic),54.75,No,No
4544,42,Yes,Month-to-month,Fiber optic,1,Bank transfer (automatic),104.75,Yes,Yes
4545,9,Yes,Month-to-month,DSL,0,Electronic check,74.65,Yes,No
4546,24,No,Month-to-month,DSL,0,Electronic check,51.15,No,No
4547,68,No,Two year,DSL,1,Electronic check,41.95,No,Yes
4548,31,No,Month-to-month,DSL,0,Mailed check,54.35,No,No
4549,1,Yes,Month-to-month,DSL,0,Electronic check,56.25,Yes,No
4550,21,Yes,Month-to-month,Fiber optic,0,Electronic check,106.1,Yes,No
4551,63,No,One year,Fiber optic,0,Electronic check,96.0,No,No
4552,2,Yes,Month-to-month,Fiber optic,1,Bank transfer (automatic),79.75,Yes,Yes
4553,61,No,Two year,DSL,0,Bank transfer (automatic),61.45,No,No
4554,1,Yes,Month-to-month,Fiber optic,0,Electronic check,68.65,Yes,No
4555,18,No,One year,No,0,Mailed check,19.65,No,No
4556,6,No,One year,No,0,Credit card (automatic),19.0,No,No
4557,33,No,Month-to-month,Fiber optic,0,Electronic check,100.0,No,No
4558,16,Yes,Month-to-month,No,0,Bank transfer (automatic),20.25,Yes,No
4559,56,No,Month-to-month,Fiber optic,0,Electronic check,98.7,No,No
4560,23,No,One year,No,0,Mailed check,19.8,No,No
4561,9,No,Month-to-month,Fiber optic,0,Electronic check,73.8,No,No
4562,14,Yes,Month-to-month,Fiber optic,1,Electronic check,100.2,Yes,Yes
4563,15,Yes,Month-to-month,Fiber optic,0,Bank transfer (automatic),74.9,Yes,No
4564,5,No,Month-to-month,No,0,Credit card (automatic),20.05,No,No
4565,61,No,Month-to-month,Fiber optic,0,Electronic check,106.2,No,No
4566,70,No,Two year,Fiber optic,0,Credit card (automatic),116.55,No,No
4567,15,No,Month-to-month,Fiber optic,0,Electronic check,99.7,No,No
4568,8,No,Two year,No,0,Mailed check,19.7,No,No
4569,8,No,Two year,No,0,Mailed check,19.5,No,No
4570,4,No,Month-to-month,DSL,0,Mailed check,29.15,No,No
4571,34,No,One year,DSL,0,Mailed check,55.0,No,No
4572,68,No,Two year,DSL,0,Credit card (automatic),90.8,No,No
4573,45,No,One year,DSL,0,Bank transfer (automatic),51.0,No,No
4574,9,No,Month-to-month,Fiber optic,1,Electronic check,90.1,No,Yes
4575,22,No,Month-to-month,DSL,0,Mailed check,59.05,No,No
4576,2,No,Month-to-month,No,0,Mailed check,20.3,No,No
4577,70,No,Two year,DSL,0,Bank transfer (automatic),72.95,No,No
4578,10,No,One year,DSL,0,Credit card (automatic),73.55,No,No
4579,72,No,Two year,DSL,0,Credit card (automatic),84.3,No,No
4580,49,No,One year,DSL,0,Credit card (automatic),78.0,No,No
4581,54,No,One year,DSL,1,Mailed check,72.1,No,Yes
4582,71,No,Two year,Fiber optic,0,Credit card (automatic),106.75,No,No
4583,22,No,One year,No,0,Mailed check,19.25,No,No
4584,50,No,Two year,No,0,Credit card (automatic),20.55,No,No
4585,43,No,One year,No,0,Mailed check,20.0,No,No
4586,45,No,Two year,No,0,Credit card (automatic),24.65,No,No
4587,64,No,Month-to-month,Fiber optic,1,Bank transfer (automatic),103.5,No,Yes
4588,23,No,Two year,No,0,Mailed check,23.85,No,No
4589,68,No,Two year,No,0,Credit card (automatic),25.8,No,No
4590,1,Yes,Month-to-month,Fiber optic,0,Electronic check,70.85,Yes,No
4591,2,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),69.8,Yes,No
4592,26,No,One year,DSL,0,Credit card (automatic),59.45,No,No
4593,55,Yes,Month-to-month,DSL,0,Bank transfer (automatic),54.55,Yes,No
4594,14,No,Month-to-month,No,0,Electronic check,20.05,No,No
4595,71,No,Two year,DSL,0,Electronic check,82.55,No,No
4596,64,No,One year,DSL,0,Electronic check,81.25,No,No
4597,7,Yes,Month-to-month,DSL,0,Credit card (automatic),70.75,Yes,No
4598,57,No,Two year,DSL,0,Credit card (automatic),74.3,No,No
4599,13,Yes,Month-to-month,Fiber optic,0,Electronic check,94.1,Yes,No
4600,3,Yes,Month-to-month,DSL,0,Credit card (automatic),29.7,Yes,No
4601,72,No,Two year,Fiber optic,1,Credit card (automatic),109.7,No,Yes
4602,40,No,Month-to-month,Fiber optic,0,Credit card (automatic),96.35,No,No
4603,14,No,Month-to-month,DSL,0,Credit card (automatic),66.6,No,No
4604,2,No,Month-to-month,DSL,0,Electronic check,44.5,No,No
4605,66,Yes,One year,Fiber optic,1,Credit card (automatic),110.9,Yes,Yes
4606,38,Yes,Month-to-month,Fiber optic,0,Electronic check,105.0,Yes,No
4607,1,Yes,Month-to-month,DSL,0,Electronic check,25.3,Yes,No
4608,22,Yes,One year,DSL,0,Credit card (automatic),55.15,Yes,No
4609,1,Yes,Month-to-month,No,0,Mailed check,20.1,Yes,No
4610,5,No,Month-to-month,Fiber optic,0,Mailed check,80.1,No,No
4611,29,No,One year,DSL,0,Bank transfer (automatic),69.05,No,No
4612,1,Yes,Month-to-month,Fiber optic,0,Mailed check,69.9,Yes,No
4613,3,No,Month-to-month,No,0,Mailed check,20.4,No,No
4614,71,No,Two year,No,0,Credit card (automatic),19.7,No,No
4615,9,No,Month-to-month,DSL,0,Electronic check,50.1,No,No
4616,43,Yes,Month-to-month,Fiber optic,0,Electronic check,101.4,Yes,No
4617,48,No,One year,DSL,0,Credit card (automatic),83.45,No,No
4618,26,No,Month-to-month,Fiber optic,0,Credit card (automatic),86.65,No,No
4619,9,No,Month-to-month,No,0,Bank transfer (automatic),20.15,No,No
4620,1,Yes,Month-to-month,Fiber optic,0,Electronic check,80.8,Yes,No
4621,46,No,Two year,No,0,Credit card (automatic),19.4,No,No
4622,2,Yes,Month-to-month,DSL,0,Bank transfer (automatic),62.05,Yes,No
4623,1,Yes,Month-to-month,Fiber optic,1,Electronic check,76.45,Yes,Yes
4624,64,No,Two year,DSL,0,Bank transfer (automatic),60.05,No,No
4625,12,Yes,Month-to-month,Fiber optic,1,Electronic check,91.3,Yes,Yes
4626,6,Yes,Month-to-month,Fiber optic,1,Electronic check,95.75,Yes,Yes
4627,59,No,One year,No,0,Mailed check,20.35,No,No
4628,7,No,One year,Fiber optic,0,Mailed check,94.05,No,No
4629,72,No,Two year,DSL,1,Credit card (automatic),84.1,No,Yes
4630,16,No,Month-to-month,Fiber optic,1,Electronic check,78.75,No,Yes
4631,25,No,Month-to-month,DSL,0,Credit card (automatic),55.55,No,No
4632,34,Yes,Month-to-month,DSL,0,Electronic check,62.65,Yes,No
4633,1,Yes,Month-to-month,Fiber optic,0,Electronic check,74.5,Yes,No
4634,10,Yes,Month-to-month,Fiber optic,0,Credit card (automatic),102.1,Yes,No
4635,24,No,One year,No,0,Mailed check,20.1,No,No
4636,10,No,One year,DSL,0,Electronic check,70.3,No,No
4637,69,No,One year,DSL,0,Credit card (automatic),53.65,No,No
4638,57,No,Two year,No,0,Mailed check,20.75,No,No
4639,50,No,One year,Fiber optic,0,Bank transfer (automatic),103.4,No,No
4640,28,No,One year,DSL,0,Mailed check,50.8,No,No
4641,16,Yes,Month-to-month,DSL,0,Electronic check,50.15,Yes,No
4642,25,No,Month-to-month,DSL,0,Mailed check,79.0,No,No
4643,3,No,Month-to-month,Fiber optic,1,Bank transfer (automatic),74.6,No,Yes
4644,61,No,One year,Fiber optic,0,Bank transfer (automatic),96.5,No,No
4645,2,No,Month-to-month,No,0,Mailed check,20.1,No,No
4646,51,No,One year,No,0,Mailed check,19.4,No,No
4647,71,No,Two year,DSL,0,Credit card (automatic),77.55,No,No
4648,20,No,Month-to-month,No,0,Mailed check,20.05,No,No
4649,6,No,Month-to-month,No,0,Credit card (automatic),19.85,No,No
4650,6,No,Month-to-month,No,0,Mailed check,20.2,No,No
4651,29,No,Month-to-month,DSL,0,Mailed check,67.45,No,No
4652,36,No,Two year,No,0,Credit card (automatic),18.55,No,No
4653,28,No,Month-to-month,DSL,0,Mailed check,29.75,No,No
4654,7,Yes,Month-to-month,Fiber optic,0,Electronic check,86.5,Yes,No
4655,63,No,Two year,No,0,Mailed check,24.2,No,No
4656,48,No,Two year,No,0,Mailed check,23.55,No,No
4657,49,No,One year,No,0,Bank transfer (automatic),20.45,No,No
4658,27,Yes,Month-to-month,Fiber optic,1,Electronic check,81.45,Yes,Yes
4659,72,No,Two year,DSL,0,Credit card (automatic),92.3,No,No
4660,1,Yes,Month-to-month,Fiber optic,0,Electronic check,69.15,Yes,No
4661,72,No,Two year,DSL,0,Credit card (automatic),53.65,No,No
4662,47,No,One year,DSL,0,Credit card (automatic),39.65,No,No
4663,1,No,Month-to-month,DSL,0,Electronic check,54.65,No,No
4664,36,No,One year,Fiber optic,0,Bank transfer (automatic),104.8,No,No
4665,43,No,Month-to-month,DSL,0,Credit card (automatic),29.3,No,No
4666,27,No,Month-to-month,DSL,1,Electronic check,83.85,No,Yes
